name	set	number	before	after
Fangtooth Cavern	479	382	{{CardData\n|Name=Fangtooth Cavern\n|Image=479-382.png\n|Artist=\n|Text=At the end of your turn, destroy the least powerful creature.\n|Keywords=\n|FlavorText=The witches of Fangtooth Cavern don’t appreciate visitors.\n|Power=\n|Armor=\n|Amber=1\n|Type=Artifact\n|House=Untamed\n|Traits=Location\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=370\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=382\n}}
Fertility Chant	479	401	{{CardData\n|Name=Fertility Chant\n|Image=479-401.png\n|Artist=\n|Text='''Play:''' Your opponent gains 2{{Aember}}.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=4\n|Type=Action\n|House=Untamed\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=321\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=401\n}}
Fidgit	479	265	{{CardData\n|Name=Fidgit\n|Image=479-265.png\n|Artist=\n|Text=[[Elusive|Elusive]]. <p> '''Reap:''' Discard a random card from your opponent’s archives or the top card of their deck. If that card is an action, play it [[as if it were yours|as if it were yours]].﻿﻿\n|Keywords=Elusive\n|FlavorText=\n|Power=2\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Shadows\n|Traits=Faerie • Thief\n|Rarity=Uncommon\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=254\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=265\n}}
Finch Cloak	479	278	{{CardData\n|Name=Finch Cloak\n|Image=479-278.png\n|Artist=\n|Text='''Fight/Reap:''' If you have less {{Aember}} than your opponent, steal 1{{Aember}}. Otherwise, each player gains 1{{Aember}}.\n|Keywords=\n|FlavorText=Wealth seeks its own level.\n|Power=4\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Shadows\n|Traits=Elf • Thief\n|Rarity=Rare\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=267\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=278\n}}
Finishing Blow	479	279	{{CardData\n|Name=Finishing Blow\n|Image=479-279.png\n|Artist=\n|Text='''Play:''' Destroy a damaged creature. [[if you do|If you do]], steal 1{{Aember}}.\n|Keywords=\n|FlavorText=You’ll never see it coming.\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Shadows\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=269\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=279\n}}
Forging an Alliance	479	342	{{CardData\n|Name=Forging an Alliance\n|Image=479-342.png\n|Artist=\n|Text='''Play:''' [[Timing_Chart#Forge_a_Key|Forge a key]] at +7{{Aember}} [[Cost|current cost]], reduced by 1{{Aember}} (to a maximum of 6) [[For each|for each]] house represented among cards in play.\n|Keywords=\n|FlavorText=“Welcome to the Grand Star Alliance!”\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Star Alliance\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=331\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=342\n}}
Free Markets	479	149	{{CardData\n|Name=Free Markets\n|Image=479-149.png\n|Artist=\n|Text='''Play:''' Gain 1{{Aember}} (to a maximum of 6) [[For each|for each]] house represented among cards in play, except for Sanctum.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Sanctum\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=233\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=149\n}}
Gabos Longarms	479	036	{{CardData\n|Name=Gabos Longarms\n|Image=479-036.png\n|Artist=\n|Text='''Before Fight:''' Choose a creature. Gabos Longarms deals damage to that creature rather than the one it is fighting.\n|Keywords=\n|FlavorText=\n|Power=5\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Dis\n|Traits=Demon\n|Rarity=Rare\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=086\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=036\n}}
Galactic Census	479	343	{{CardData\n|Name=Galactic Census\n|Image=479-343.png\n|Artist=\n|Text='''Play:''' If there are exactly 3 or exactly 4 houses represented among creatures in play, gain 1{{Aember}}. If there are exactly 5, gain 2{{Aember}}. If there are 6 or more, gain 3{{Aember}}.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Star Alliance\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=332\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=343\n}}
Gambling Den	479	280	{{CardData\n|Name=Gambling Den\n|Image=479-280.png\n|Artist=\n|Text=At the start of each player’s turn, that player may choose a house. If they do, reveal the top card of their deck. If it is of the named house, they gain 2{{Aember}}. Otherwise, they lose 2{{Aember}}.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Artifact\n|House=Shadows\n|Traits=Location\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=268\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=280\n}}
Gamgee	479	249	{{CardData\n|Name=Gamgee\n|Image=479-249.png\n|Artist=\n|Text=[[Elusive|Elusive]]. (The first time this creature is attacked each turn, no damage is dealt.) <p> '''Reap:''' If your opponent has more {{Aember}} than you, steal 1{{Aember}}.﻿﻿\n|Keywords=Elusive\n|FlavorText=\n|Power=2\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Shadows\n|Traits=Elf • Thief\n|Rarity=Common\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=270\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=249\n}}
Gateway to Dis	479	007	{{CardData\n|Name=Gateway to Dis\n|Image=479-007.png\n|Artist=\n|Text='''Play:''' Destroy each creature. Gain 3 chains.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Dis\n|Traits=\n|Rarity=Common\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=059\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=007\n}}
General Order 24	479	344	{{CardData\n|Name=General Order 24\n|Image=479-344.png\n|Artist=\n|Text=At the start of each player’s turn, they must choose a creature they [[Control|control]] and destroy each creature of the chosen creature’s house. If that player has no creatures in play, destroy General Order 24 [[Replacement Effects|instead]].﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Artifact\n|House=Star Alliance\n|Traits=Law\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=333\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=344\n}}
Ghosthawk	479	367	{{CardData\n|Name=Ghosthawk\n|Image=479-367.png\n|Artist=\n|Text=[[Deploy|Deploy]]. (This creature can enter play anywhere in your battleline.) <p> '''Play:''' You may reap with each neighboring creature, one at a time.﻿﻿\n|Keywords=Deploy\n|FlavorText=\n|Power=2\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Untamed\n|Traits=Beast\n|Rarity=Common\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=356\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=367\n}}
Gleeful Mayhem	479	022	{{CardData\n|Name=Gleeful Mayhem\n|Image=479-022.png\n|Artist=\n|Text='''Play:''' [[For each|For each]] house, deal 5{{Damage}} to a creature of that house.\n|Keywords=\n|FlavorText=There’s always more room in the pit.\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Dis\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=090\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=022\n}}
Good of the Many	479	220	{{CardData\n|Name=Good of the Many\n|Image=479-220.png\n|Artist=\n|Text='''Play:''' Destroy each creature that does not share a trait with another creature in its controller’s battleline.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Saurian\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=220\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=220\n}}
Gorm of Omm	479	151	{{CardData\n|Name=Gorm of Omm\n|Image=479-151.png\n|Artist=\n|Text='''Omni:''' Destroy Gorm of Omm. Destroy an artifact.\n|Keywords=\n|FlavorText=“An object, no matter how sacred, is just a thing.”\n|Power=\n|Armor=\n|Amber=0\n|Type=Artifact\n|House=Sanctum\n|Traits=Item\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=232\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=235\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=151\n}}
Grimlocus Dux	479	221	{{CardData\n|Name=Grimlocus Dux\n|Image=479-221.png\n|Artist=\n|Text=[[Taunt|Taunt]]. <p> '''Play:''' [[Exalt|Exalt]] Grimlocus Dux twice.\n|Keywords=Taunt\n|FlavorText=“Come, let me taste your mettle.”\n|Power=11\n|Armor=2\n|Amber=0\n|Type=Creature\n|House=Saurian\n|Traits=Dinosaur • Soldier\n|Rarity=Rare\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=221\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=221\n}}
Groupthink Tank	479	089	{{CardData\n|Name=Groupthink Tank\n|Image=479-089.png\n|Artist=\n|Text='''Action:''' Deal 4{{Damage}} to each creature that shares a house with at least 1 of its neighbors.\n|Keywords=\n|FlavorText=Fire control by committee.\n|Power=4\n|Armor=3\n|Amber=0\n|Type=Creature\n|House=Logos\n|Traits=Robot • Experiment\n|Rarity=Uncommon\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=151\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=089\n}}
Guilty Hearts	479	037	{{CardData\n|Name=Guilty Hearts\n|Image=479-037.png\n|Artist=\n|Text='''Play:''' Destroy each creature with {{Aember}} on it.\n|Keywords=\n|FlavorText=C’mon, take it. You know you want to.\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Dis\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=061\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=037\n}}
Harvest Time	479	038	{{CardData\n|Name=Harvest Time\n|Image=479-038.png\n|Artist=\n|Text='''Play:''' Choose a trait. [[Purge|Purge]] each card with that trait. Each player gains 1{{Aember}} [[For each|for each]] card they controlled that was [[Purge|purged]] this way.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Dis\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=106\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=038\n}}
Heist Night	479	281	{{CardData\n|Name=Heist Night\n|Image=479-281.png\n|Artist=\n|Text=[[Alpha|Alpha]]. (You can only play this card before doing anything else this step.)  <p> '''Play:''' Steal 1{{Aember}} [[For each|for each]] friendly [http://archonarcana.com/Card_Gallery?traits=Thief Thief] creature.\n|Keywords=Alpha\n|FlavorText=Why steal ‘from’ the bank…\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Shadows\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=303\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=281\n}}
Honorable Claim	479	164	{{CardData\n|Name=Honorable Claim\n|Image=479-164.png\n|Artist=\n|Text='''Play:''' Each friendly [http://archonarcana.com/Card_Gallery?traits=Knight Knight] creature captures 1{{Aember}}.\n|Keywords=\n|FlavorText=“As your spirit is holy, so æmber, <p> which is the spirit of the earth, is holy.” <p> – [[The Sanctified Scroll]]\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Sanctum\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=219\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=164\n}}
Hyde	479	104	{{CardData\n|Name=Hyde\n|Image=479-104.png\n|Artist=\n|Text='''Reap:''' Draw a card. If you [[Control|control]] [[Velum]], draw 2 cards [[Replacement Effects|instead]]. <p> '''Destroyed:''' Archive Velum from your discard pile. [[if you do|If you do]], archive Hyde.\n|Keywords=\n|FlavorText=\n|Power=4\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Logos\n|Traits=Human • Scientist\n|Rarity=Rare\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=167\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=104\n}}
Imperial Road	479	223	{{CardData\n|Name=Imperial Road\n|Image=479-223.png\n|Artist=\n|Text='''Omni:''' Play a Saurian creature. That creature enters play stunned.\n|Keywords=\n|FlavorText=“But apart from the roads, sanitation, <p> and education, what have the Saurians <p> ever done for us?” <p> – [[Brend the Fanatic]]\n|Power=\n|Armor=\n|Amber=0\n|Type=Artifact\n|House=Saurian\n|Traits=Location\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=223\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=223\n}}
Imperial Traitor	479	282	{{CardData\n|Name=Imperial Traitor\n|Image=479-282.png\n|Artist=\n|Text='''Play:''' Look at your opponent’s hand. You may choose and [[Purge|purge]] a Sanctum card from it.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Shadows\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=272\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=282\n}}
Impspector	479	009	{{CardData\n|Name=Impspector\n|Image=479-009.png\n|Artist=\n|Text='''Destroyed:''' Your opponent purges a random card from their hand.\n|Keywords=\n|FlavorText=“When you have eliminated the imp-ossible, whatever remains, however imp-robable, <p> must be the truth.” <p> – [[Quixo the ”Adventurer”]]\n|Power=2\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Dis\n|Traits=Imp\n|Rarity=Common\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=077\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=009\n}}
Infurnace	479	010	{{CardData\n|Name=Infurnace\n|Image=479-010.png\n|Artist=\n|Text='''Play:''' [[Purge|Purge]] up to 2 cards from a discard pile. Your opponent loses {{Aember}} equal to the number of {{Aember}} bonus icons on the [[Purge|purged]] cards.\n|Keywords=\n|FlavorText=\n|Power=4\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Dis\n|Traits=Demon\n|Rarity=Common\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=078\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=010\n}}
Lay of the Land	479	323	{{CardData\n|Name=Lay of the Land\n|Image=479-323.png\n|Artist=\n|Text='''Play:''' Look at the top 3 cards of your deck and put them back in any order. Draw a card.\n|Keywords=\n|FlavorText=“We’re optimistic, not naive.” <p> – [[Captain Val Jericho]]\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Star Alliance\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=313\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=323\n}}
Library of Polliasaurus	479	209	{{CardData\n|Name=Library of Polliasaurus\n|Image=479-209.png\n|Artist=\n|Text='''Action:''' [[Move|Move]] 1{{Aember}} from a friendly creature to your pool.\n|Keywords=\n|FlavorText=No book here is less than 10,000 years old.\n|Power=\n|Armor=\n|Amber=0\n|Type=Artifact\n|House=Saurian\n|Traits=Location\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=204\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=209\n}}
Lights Out	479	266	{{CardData\n|Name=Lights Out\n|Image=479-266.png\n|Artist=\n|Text='''Play:''' Return 2 enemy creatures to their owner’s hand.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Shadows\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=274\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=288\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=266\n}}
Lord Golgotha	479	166	{{CardData\n|Name=Lord Golgotha\n|Image=479-166.png\n|Artist=\n|Text='''Before Fight:''' Deal 3{{Damage}} to each neighbor of the creature Lord Golgotha fights.\n|Keywords=\n|FlavorText=“Enlightened” does not mean “peaceful.”\n|Power=5\n|Armor=2\n|Amber=0\n|Type=Creature\n|House=Sanctum\n|Traits=Spirit • Knight\n|Rarity=Rare\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=252\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=254\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=166\n}}
Lord Invidius	479	039	{{CardData\n|Name=Lord Invidius\n|Image=479-039.png\n|Artist=\n|Text=[[Elusive|Elusive]].  <p> While Lord Invidius is in the [[Center of the Battleline|center of your battleline]], it gains, “'''Reap:''' [[Control|Take control]] of an enemy [[Flank|flank]] creature and exhaust it. While under your [[Control|control]], it belongs to house Dis.”\n|Keywords=Elusive\n|FlavorText=\n|Power=5\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Dis\n|Traits=Demon • Leader\n|Rarity=Rare\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=110\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=039\n}}
Lost in the Woods	479	370	{{CardData\n|Name=Lost in the Woods\n|Image=479-370.png\n|Artist=\n|Text='''Play:''' Choose 2 friendly creatures and 2 enemy creatures. Shuffle each chosen creature into its owner’s deck.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Untamed\n|Traits=\n|Rarity=Common\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=327\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=370\n}}
Low Dawn	479	384	{{CardData\n|Name=Low Dawn\n|Image=479-384.png\n|Artist=\n|Text='''Play:''' If there are 3 or more Untamed creatures in your discard pile, gain 2{{Aember}}. Shuffle each Untamed creature from your discard pile into your deck.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Untamed\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=377\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=384\n}}
Macis Asp	479	268	{{CardData\n|Name=Macis Asp\n|Image=479-268.png\n|Artist=\n|Text=[[Skirmish|Skirmish]]. (When you use this creature to fight, it is dealt no damage in return.) <p> [[Poison|Poison]]. (Any damage dealt by this creature’s power during a fight destroys the damaged creature.)﻿﻿\n|Keywords=Skirmish • Poison\n|FlavorText=\n|Power=3\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Shadows\n|Traits=Beast\n|Rarity=Uncommon\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=301\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=268\n}}
Mantle of the Zealot	479	168	{{CardData\n|Name=Mantle of the Zealot\n|Image=479-168.png\n|Artist=\n|Text=This creature gains, “You may use this creature as if it belonged to the active house.”\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Upgrade\n|House=Sanctum\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=264\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=168\n}}
Master of the Grey	479	169	{{CardData\n|Name=Master of the Grey\n|Image=479-169.png\n|Artist=Angelina Chernyak\n|Text=Your opponent cannot resolve bonus icons on cards they play.\n|Keywords=\n|FlavorText=[[The Grey Order]] is mysterious even <p> to knights of the Sanctum.\n|Power=4\n|Armor=1\n|Amber=0\n|Assault=0\n|Hazardous=0\n|EnhanceDamage=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|Type=Creature\n|House=Sanctum\n|Traits=Human • Monk\n|Rarity=Rare\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=169\n}}
